,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,orientation,axis_major_length,axis_minor_length,area,area_filled,real_area,kmeans_label,circle_class,pixel_count,composite_image_path,species,vial,subset,composite_image_number,segmented_image_name
83,3947.12478,482.4702817,3797,158,4114,789,1.515346632,589.8076464,190.509421,76182,76256,9248.123789,0,non_circle,76538,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_3\IMG_0079.JPG,Coccotypes_dactyliperda,16296.0,3,79,Coccotypes_dactyliperda_16296_3_0079_30
84,3695.102446,1672.046964,3559,1512,3871,1871,-1.063758443,267.4180272,145.10703,26531,26961,3.141592654,1,circle,56829,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_3\IMG_0080.JPG,Coccotypes_dactyliperda,16296.0,3,80,Coccotypes_dactyliperda_16296_3_0080_18
85,3472.929943,2463.185118,3239,2228,3709,2699,1.288947894,372.2918402,369.7985892,105700,106957,3.141592654,1,circle,107848,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_3\IMG_0081.JPG,Coccotypes_dactyliperda,16296.0,3,81,Coccotypes_dactyliperda_16296_3_0081_19
86,2763.363955,998.3325968,2579,787,2954,1182,-0.980376784,273.6683655,236.5373813,42541,46177,3.141592654,1,circle,68957,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_3\IMG_0082.JPG,Coccotypes_dactyliperda,16296.0,3,82,Coccotypes_dactyliperda_16296_3_0082_16
87,3551.280927,1033.262317,3317,797,3786,1269,-1.234688677,372.7057746,369.5400608,105910,107079,3.141592654,1,circle,108757,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0085.JPG,Coccotypes_dactyliperda,16296.0,4,85,Coccotypes_dactyliperda_16296_4_0085_22
88,3216.534164,1550.892807,2980,1316,3452,1787,-1.295414245,371.279923,370.105845,105595,106803,3.141592654,1,circle,108770,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0086.JPG,Coccotypes_dactyliperda,16296.0,4,86,Coccotypes_dactyliperda_16296_4_0086_13
89,3338.924026,1610.222726,3105,1374,3574,1845,1.369753172,371.3640148,368.2664991,105062,106278,3.141592654,1,circle,107836,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0087.JPG,Coccotypes_dactyliperda,16296.0,4,87,Coccotypes_dactyliperda_16296_4_0087_9
90,3779.355179,1878.092333,3546,1643,4014,2114,1.476379119,371.9875458,368.1895283,105206,106430,3.141592654,1,circle,107669,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0089.JPG,Coccotypes_dactyliperda,16296.0,4,89,Coccotypes_dactyliperda_16296_4_0089_17
91,2923.012644,1315.867395,2690,1082,3158,1551,1.476286297,370.3655879,369.2769862,104951,106232,3.141592654,1,circle,106666,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0090.JPG,Coccotypes_dactyliperda,16296.0,4,90,Coccotypes_dactyliperda_16296_4_0090_10
92,1010.630142,1696.755438,767,1400,1297,1956,0.833205943,593.3477673,207.3985734,84592,84633,2254.518708,1,non_circle,84681,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_0
93,1220.344691,494.6673525,979,211,1438,754,-1.030305035,523.7950079,238.060686,82619,82660,2210.163679,1,non_circle,83015,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_1
94,1202.537884,2262.553558,1026,1985,1395,2524,1.214395821,494.0012558,190.7269415,69290,69408,1845.099963,1,non_circle,69303,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_2
95,1409.02511,997.7545996,1096,793,1712,1151,0.05066936,562.5625408,207.5329798,81202,81235,2162.374198,1,non_circle,81220,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_3
96,1390.230179,1499.992679,1171,1217,1645,1747,0.952443853,536.6386468,225.9159809,79221,79612,2110.085317,1,non_circle,79256,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_4
97,1751.198805,511.5256692,1465,284,2057,709,0.372457644,563.6455054,218.2870397,83680,85391,2227.895041,1,non_circle,83681,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_5
98,2064.146551,387.6031637,1842,103,2323,614,0.787642033,505.8003535,214.8736703,75482,75792,2013.441407,1,non_circle,75626,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_6
99,2232.262807,1886.431441,1916,1710,2524,2074,0.268983039,557.7902148,202.2656356,82433,82556,2194.828447,1,non_circle,82439,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_7
100,2232.016447,1313.120202,1956,1093,2469,1603,0.699445592,542.2601062,223.2588659,81962,82467,2182.182206,1,non_circle,81964,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_8
101,2312.387996,2417.663577,2006,2252,2628,2620,0.182646906,575.9917328,202.7451792,81573,81634,2171.90547,1,non_circle,81578,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_9
102,2557.692736,601.4470376,2261,418,2874,760,0.070881479,557.8259881,209.1938719,81067,81343,2158.407271,1,non_circle,81071,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_10
103,2846.393148,3081.356035,2567,2864,3113,3327,0.593515534,551.3797647,200.618948,79273,79383,2117.673062,1,non_circle,79541,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_11
104,2793.005968,2332.955394,2591,2044,3015,2624,1.136137195,542.2633444,210.093333,82770,82997,2205.185053,1,non_circle,82828,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_12
105,3144.750955,2812.935115,2870,2630,3405,3012,0.390184774,480.8263833,206.4170368,75364,75370,2006.891985,1,non_circle,75380,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_13
106,3104.868755,622.8815989,2945,332,3287,913,-1.433220258,517.0693273,204.196018,77001,77057,2050.474927,1,non_circle,77017,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_14
107,3292.794977,253.4171872,3039,0,3523,542,0.967975559,580.6602706,205.7605197,84854,84873,2259.736946,1,non_circle,84877,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_15
108,3285.207216,1483.728812,3051,1247,3520,1719,1.277827742,372.4843314,369.885065,105827,107062,2817.635879,1,non_circle,105832,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_16
109,3695.355289,2134.074088,3456,1924,3934,2345,-0.639477909,449.3628573,201.9812599,69822,69823,1858.917646,1,non_circle,69822,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_17
110,3714.290144,1169.926602,3491,889,3912,1461,1.13004737,542.8169929,204.4638112,77427,77500,2061.869856,1,non_circle,77445,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_18
111,3863.706139,2326.712869,3702,2152,4024,2515,-1.032399287,284.1975278,179.4820983,36701,36707,978.3398749,1,non_circle,36747,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_19
112,4148.027882,1921.523967,3881,1709,4430,2139,-0.540071752,530.0786667,197.0894078,76896,77021,3.141592654,1,circle,118,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_20
113,4186.695774,2329.624633,3987,2162,4390,2511,0.22014966,311.8447844,208.7332291,49690,49694,1327.722251,1,non_circle,49870,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_21
114,4541.068513,1139.907712,4247,921,4839,1308,-0.199488856,533.4763252,205.1543719,79620,79665,2120.335428,1,non_circle,79641,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_22
115,4612.914109,773.9978379,4344,548,4911,1046,-0.631180615,585.4085708,204.3847077,84176,84321,2242.910789,1,non_circle,84245,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_23
116,4765.023498,1807.261718,4490,1600,5053,2025,0.470659708,527.5106697,204.5071156,80942,80947,2154.972818,1,non_circle,80942,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0091.JPG,Coccotypes_dactyliperda,16296.0,4,91,Coccotypes_dactyliperda_16296_4_0091_24
117,3583.821504,1451.541215,3350,1217,3818,1689,-1.462450396,372.3133041,369.2771888,105616,106844,3.141592654,1,circle,108726,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Coccotypes_dactyliperda,16296.0,4,92,Coccotypes_dactyliperda_16296_4_0092_17
118,4036.23316,1476.910754,3803,1243,4270,1712,-1.39860104,371.9875506,368.9645656,105417,106653,3.141592654,1,circle,106939,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Coccotypes_dactyliperda,16296.0,4,93,Coccotypes_dactyliperda_16296_4_0093_24
119,3891.834174,1620.563725,3659,1385,4127,1856,1.497866995,372.3677898,369.0803802,105532,106779,3.141592654,1,circle,107973,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Coccotypes_dactyliperda,16296.0,4,94,Coccotypes_dactyliperda_16296_4_0094_20
120,4135.83478,1535.099217,3901,1300,4373,1771,-0.738231065,371.1937271,370.2676468,105496,106812,3.141592654,1,circle,108782,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Coccotypes_dactyliperda,16296.0,4,95,Coccotypes_dactyliperda_16296_4_0095_20
121,3581.997906,852.7558992,3347,618,3817,1088,1.503276172,370.8866122,370.4023133,105522,106745,3.141592654,1,circle,107678,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0004.JPG,Coccotypes_dactyliperda,16296.0,5,4,Coccotypes_dactyliperda_16296_5_0004_22
122,3816.298685,1312.193386,3582,1077,4051,1548,1.33116275,372.3725583,368.9463455,105690,106833,3.141592654,1,circle,107857,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0005.JPG,Coccotypes_dactyliperda,16296.0,5,5,Coccotypes_dactyliperda_16296_5_0005_21
123,4228.456745,2244.651507,3995,2010,4463,2481,1.546002077,371.7071264,368.0723402,105144,106338,3.141592654,1,circle,107593,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0006.JPG,Coccotypes_dactyliperda,16296.0,5,6,Coccotypes_dactyliperda_16296_5_0006_20
124,4444.198447,2112.151039,4210,1878,4680,2348,-1.350388332,372.5846411,368.9821958,105701,106874,3.141592654,1,circle,108008,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0007.JPG,Coccotypes_dactyliperda,16296.0,5,7,Coccotypes_dactyliperda_16296_5_0007_20
125,4179.528314,1436.221738,3946,1201,4413,1672,-1.248517227,372.4028503,368.0368008,105530,106623,3.141592654,1,circle,107718,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0008.JPG,Coccotypes_dactyliperda,16296.0,5,8,Coccotypes_dactyliperda_16296_5_0008_17
126,4446.007801,1400.802574,4210,1167,4681,1636,1.291187204,371.241635,368.9525052,105366,106515,3.141592654,1,circle,107528,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0009.JPG,Coccotypes_dactyliperda,16296.0,5,9,Coccotypes_dactyliperda_16296_5_0009_19
127,3658.301802,1964.938086,3425,1731,3893,2200,1.216712096,371.0989176,368.7162274,105145,106344,3.141592654,1,circle,106765,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0010.JPG,Coccotypes_dactyliperda,16296.0,5,10,Coccotypes_dactyliperda_16296_5_0010_14
128,4001.753596,2050.716717,3769,1818,4235,2286,1.397118022,370.5742631,367.2955366,104641,105810,3.141592654,1,circle,106508,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0011.JPG,Coccotypes_dactyliperda,16296.0,5,11,Coccotypes_dactyliperda_16296_5_0011_20
129,3714.772581,1709.129856,3481,1473,3949,1944,1.354623713,372.7686489,369.047988,105840,106978,3.141592654,0,circle,107821,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0012.JPG,Coccotypes_dactyliperda,16296.0,5,12,Coccotypes_dactyliperda_16296_5_0012_14
130,1337.141104,1374.754069,1041,1221,1644,1552,-0.070353261,550.8925622,199.7406496,77595,77758,40678.38888,1,non_circle,77690,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_0
131,1205.106457,777.848751,1053,507,1378,1052,1.483193086,452.6672264,199.0881514,69098,69846,36192.19457,1,non_circle,69122,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_1
132,1679.36416,1546.741952,1424,1266,1918,1801,-0.848842136,566.6368926,197.6698503,79737,79782,41874.28848,1,non_circle,79974,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_2
133,1786.714973,3289.492597,1464,3109,2098,3496,-0.29846392,586.5986843,197.3069459,79154,79211,41654.37699,1,non_circle,79554,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_3
134,1709.469328,913.5823145,1500,618,1950,1216,1.150591807,561.8246009,220.6185397,93082,93153,48758.56518,1,non_circle,93122,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_4
135,1879.06585,2044.122356,1562,1867,2180,2220,0.169032003,553.4444044,202.0671136,83584,83636,43773.38124,1,non_circle,83601,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_5
136,1912.620226,481.9119455,1724,184,2156,806,-1.200643252,592.531999,203.0232381,81688,81867,42804.7235,1,non_circle,81751,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_6
137,2566.964047,2006.837484,2272,1836,2852,2160,-0.070673392,513.8123271,202.3481703,77851,77864,40780.49064,1,non_circle,77885,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_7
138,2646.709815,406.0321111,2321,211,2950,600,-0.322771398,594.552418,201.173326,86045,86073,45074.5242,1,non_circle,86086,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_8
139,2724.32674,2800.877118,2528,2583,2925,3012,0.884410729,400.8824659,186.49031,55818,55890,29231.47244,1,non_circle,55828,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_9
140,2900.396489,1074.615605,2671,782,3135,1351,0.986747972,559.8986791,206.0282031,86406,86503,45268.77934,1,non_circle,86457,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_10
141,3094.820513,247.7646724,2912,69,3296,434,0.681885301,307.6874581,202.2979571,47385,47404,3.141592654,1,circle,6,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_11
142,3441.285658,778.5249313,3130,611,3748,963,-0.175925634,560.241651,206.2575849,83670,83727,43809.50955,1,non_circle,83670,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_12
143,3309.92387,376.8860794,3136,194,3485,510,0.150993772,250.9216079,176.0493678,32786,32801,17373.00737,1,non_circle,33180,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_13
144,3418.965836,2176.306392,3173,1888,3612,2477,1.157820182,560.3164445,203.1131334,80025,81532,41913.03479,1,non_circle,80048,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_14
145,3532.546343,3176.442338,3275,3017,3798,3331,0.124450771,453.1307624,182.102566,62285,62409,32621.77452,1,non_circle,62303,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_15
146,3809.929507,623.5173124,3574,340,4012,935,1.141389864,577.7292881,202.4504537,82051,82084,42970.18072,1,non_circle,82067,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_16
147,4181.803755,1423.258586,3948,1188,4417,1659,1.265328142,372.9880797,369.6101796,106046,107196,55525.55576,1,non_circle,106046,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_17
148,4281.734964,2004.068338,4040,1742,4521,2261,0.867521539,524.8477427,205.7134764,81770,81812,42862.84297,1,non_circle,81862,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_18
149,4303.513575,2854.193294,4045,2584,4596,3090,0.698530132,582.8995895,207.1293252,81363,81410,42620.94033,1,non_circle,81400,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_19
150,4633.965038,656.0903466,4383,390,4880,922,-0.828719734,538.979274,215.5350853,85980,86397,45070.859,1,non_circle,86079,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_20
151,4701.39959,2447.369449,4431,2223,4997,2729,-0.604929962,570.6843402,204.1720053,83010,83033,43483.83112,1,non_circle,83048,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_21
152,4906.069089,1651.706231,4588,1479,5205,1834,-0.072424282,549.0634779,208.1771848,84992,85038,44514.79711,1,non_circle,85017,F:\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_5\IMG_0013.JPG,Coccotypes_dactyliperda,16296.0,5,13,Coccotypes_dactyliperda_16296_5_0013_22
